pid,feature,cycle,bin_s,hr_gate,reference,ref_median,ref_scale,scale_flag,n_ch_valid,n_rc_valid,resp_magnitude,excess_integral_recovery,abs_z_burden_challenge,abs_z_burden_recovery,residual_360,slope_z_per_min_0_180,exp_tau_s,exp_r2,exp_note,band,k,t_depart,return_time,status,censored,observed_recovery_s
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.3,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,2,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,3,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,4,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,2,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,3,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,4,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,2,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,3,,,not_estimable,False,360.0
p33,hr,1,10,0.3,B,84.64200000000001,4.358843999999996,False,33,13,2.217999999999975,156.039999999999,156.24096664161357,35.79848234990726,,-0.021899546881262662,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.3,B,84.64200000000001,4.358843999999996,False,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,1.5,2,40.0,200.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,1.5,3,40.0,210.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,1.5,4,40.0,220.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,2.0,2,40.0,160.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,2.0,3,40.0,170.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,2.0,4,40.0,220.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,2.5,2,40.0,150.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,2.5,3,40.0,160.0,returned,False,360.0
p33,abs_err,1,10,,A,75.0,22.9803,False,36,36,438.0,42450.0,5418.55415290488,1940.3576106491212,-0.3698820293903909,-6.771178582102003,114.19638877404746,0.8038736162046514,accepted,2.5,4,40.0,170.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,1.5,2,40.0,230.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,1.5,3,40.0,240.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,1.5,4,40.0,,censored,True,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,2.0,2,60.0,230.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,2.0,3,60.0,240.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,2.0,4,60.0,250.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,2.5,2,60.0,230.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,2.5,3,60.0,240.0,returned,False,360.0
p33,abs_err,2,10,,A,75.0,22.9803,False,36,35,320.0,31190.0,4182.71301941228,1574.6095568813291,,-3.108868224444604,241.31349220576337,0.8879601035724025,accepted,2.5,4,60.0,250.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,1.5,2,40.0,150.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,1.5,3,40.0,160.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,1.5,4,40.0,170.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,2.0,2,40.0,150.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,2.0,3,40.0,160.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,2.0,4,40.0,170.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,2.5,2,60.0,140.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,2.5,3,110.0,150.0,returned,False,360.0
p33,abs_err,1,10,,B,85.5,44.477999999999994,False,36,36,427.5,39650.0,2714.600476640137,961.5989927604659,-0.42717748100184366,-3.498442267419369,114.19638877404746,0.8038736162046514,accepted,2.5,4,110.0,160.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,1.5,2,60.0,150.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,1.5,3,90.0,230.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,1.5,4,90.0,240.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,2.0,2,90.0,140.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,2.0,3,90.0,150.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,2.0,4,90.0,220.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,2.5,2,100.0,120.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,2.5,3,100.0,130.0,returned,False,360.0
p33,abs_err,2,10,,B,85.5,44.477999999999994,False,36,35,309.5,28880.0,2085.525428301633,792.3018121318405,,-1.606248582629713,241.31349220576337,0.8879601035724025,accepted,2.5,4,100.0,140.0,returned,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,2,260.0,20.0,returned,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,3,260.0,,censored,True,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,4,,,not_estimable,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,2,260.0,20.0,returned,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,3,,,not_estimable,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,4,,,not_estimable,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,2,260.0,20.0,returned,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,3,,,not_estimable,False,360.0
p33,hr,1,10,0.5,A,87.5025,1.0971240000000135,False,28,13,-0.7119999999999891,0.0,306.20969006237726,196.7188758973432,,-0.0870063078796094,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.5,A,87.5025,1.0971240000000135,False,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,2,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,3,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",1.5,4,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,2,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,3,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.0,4,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,2,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,3,,,not_estimable,False,360.0
p33,hr,1,10,0.5,B,84.64200000000001,4.57826879999997,False,28,13,2.1484999999999985,156.039999999999,125.90566984620934,34.082751978215,,-0.020849957199129698,,0.4676434727532264,"rejected (r2=0.47, tau=9, b=5.14)",2.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p33,hr,2,10,0.5,B,84.64200000000001,4.57826879999997,False,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,1.5,2,130.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,1.5,3,130.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,1.5,4,130.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,2.0,2,170.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,2.0,3,170.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,2.0,4,170.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,2.5,2,170.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,2.5,3,170.0,,censored,True,360.0
p33,eda,1,10,,A,0.449666,0.02,True,36,36,0.05732925000000011,12.887869999999996,927.8347499999996,1982.8219999999997,-6.469550000000002,-3.024667182662539,307.6484940754498,0.7740093403770303,accepted,2.5,4,170.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,1.5,2,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,1.5,3,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,1.5,4,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,2.0,2,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,2.0,3,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,2.0,4,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,2.5,2,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,2.5,3,10.0,,censored,True,360.0
p33,eda,2,10,,A,0.449666,0.02,True,36,36,-0.0659765,0.0,1387.75125,1995.9539999999997,-6.4055,-0.9911715170278634,84.58060871756612,0.8679916589098188,accepted,2.5,4,10.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,1.5,2,170.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,1.5,3,170.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,1.5,4,170.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,2.0,2,230.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,2.0,3,230.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,2.0,4,230.0,,censored,True,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,2.5,2,,,not_estimable,False,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,2.5,3,,,not_estimable,False,360.0
p33,eda,1,10,,B,0.431731,0.045584019600000074,False,36,36,0.07526425000000014,15.578120000000002,548.7294718520163,846.3566911944714,-2.4450673937495373,-1.3270734828582489,307.6484940754498,0.7740093403770303,accepted,2.5,4,,,not_estimable,False,360.0
p33,eda,2,10,,B,0.431731,0.045584019600000074,False,36,36,-0.04804149999999996,0.0,467.2344647728248,734.0835734459877,-2.4169654402307206,-0.43487675098659434,84.58060871756612,0.8679916589098188,accepted,1.5,2,10.0,20.0,returned,False,360.0
p33,eda,2,10,,B,0.431731,0.045584019600000074,False,36,36,-0.04804149999999996,0.0,467.2344647728248,734.0835734459877,-2.4169654402307206,-0.43487675098659434,84.58060871756612,0.8679916589098188,accepted,1.5,3,10.0,30.0,returned,False,360.0
